C,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,1,2,5,3,0,0,0,0,0,0,51,4,0,0,234,213,0,42,255,2,0,0,0,0,0,13,11,0,24,0,3,0,0,7,0,5,145,0,0,0,0,20,54,0,0,24,123,252,179,0,7,5,0,1,0,0,0,19,41,0,28,98,54,161,54,123,4,7,0,0,0,0,0,3,3,15,133,62,0,2,0,0,7,4,0,0,255,0,0,10,23,110,63,0,0,0,0,0,5,13,0,0,255,0,0,5,73,23,89,149,0,0,4,149,46,30,0,0,0,0,0,19,23,23,169,255,149,252,70,144,7,5,0,0,0,0,0,15,41,54,166,255,82,0,2,0,0,0,0,0,0,0,0,14,23,54,94,252,1,0,0,0,0,0,0,0,0,0,0,30,17,193,19,0,0,0,0,0,206,1,0,0,0,0,0,0,0,0,255,13,0,216,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,27,11,21,0,0,0,0,3,0,0,0,0,0,0,0,0,28,5,5,0,0,0,2,0,2,2,9,0,0,0,0,0,23,4,17,0,0,44,255,13,51,255,2,0,0,0,0,0,11,56,31,229,0,0,0,1,0,0,0,9,0,0,0,0,17,53,4,0,7,120,148,66,255,7,1,0,0,0,0,0,28,7,0,0,59,73,68,144,101,144,7,0,0,0,0,0,9,5,0,198,123,148,6,2,2,27,35,0,0,255,0,0,26,1,69,56,241,0,0,5,9,3,9,0,0,255,0,0,17,0,29,104,70,60,2,8,0,110,9,0,0,0,0,0,5,26,23,56,100,113,255,113,86,3,32,0,0,0,0,0,94,29,56,255,157,143,255,0,0,15,9,0,0,0,0,0,16,28,155,242,50,0,2,0,0,6,0,0,0,0,0,0,117,29,157,255,0,0,0,0,0,255,0,0,0,0,0,0,12,21,59,255,37,22,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,2,4,8,0,0,0,0,0,1,0,7,0,0,0,0,0,11,28,6,0,0,0,0,0,0,1,2,0,0,0,0,0,9,2,9,0,0,0,255,138,161,255,7,0,0,0,0,0,2,10,0,255,0,0,0,2,0,7,0,0,0,0,0,0,9,10,0,0,0,239,185,60,0,0,0,0,0,0,0,0,5,3,0,0,255,136,154,152,131,207,7,0,0,0,0,0,23,7,63,141,216,170,0,1,46,7,7,0,0,248,0,0,5,44,56,109,210,0,0,7,4,5,7,0,0,22,0,0,7,41,55,81,64,0,1,7,4,7,39,0,0,0,0,0,6,48,27,48,223,255,255,255,255,1,0,0,255,0,0,0,25,10,52,134,154,255,174,0,0,13,0,0,0,0,0,0,150,10,131,218,69,0,0,2,0,0,53,0,0,0,0,0,13,11,76,93,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,250,82,212,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,26,7,2,0,0,0,0,0,4,2,0,0,0,0,0,0,34,2,0,0,0,0,2,0,0,6,0,0,0,0,0,0,5,11,0,0,0,129,38,4,4,4,203,0,0,0,0,0,2,3,0,255,0,0,2,8,3,3,0,0,238,0,0,0,2,11,0,0,0,139,144,139,1,8,0,0,0,255,0,0,11,38,0,40,255,54,118,56,255,8,0,0,0,0,0,0,255,9,146,67,229,255,0,0,12,8,0,0,0,0,0,0,11,0,11,161,139,0,0,8,3,8,0,0,0,0,0,0,16,142,11,207,208,3,5,0,23,0,0,0,0,0,0,0,9,30,26,235,229,229,235,115,137,8,0,0,0,90,0,0,113,15,54,49,113,119,1,0,8,0,0,0,92,0,0,0,253,18,223,151,0,0,0,0,0,0,0,105,0,0,0,0,21,74,49,0,0,0,0,0,2,0,179,0,0,0,0,0,54,50,39,110,0,0,0,102,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,4,3,16,0,0,0,1,5,0,0,0,0,0,0,0,0,27,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,20,5,3,0,0,244,75,10,5,255,0,0,0,0,0,0,27,23,0,9,0,4,0,0,10,5,0,0,0,0,0,0,12,5,0,76,0,149,200,0,10,4,0,0,0,0,0,0,20,10,58,98,131,186,185,193,6,18,0,0,0,105,0,0,27,94,31,131,145,0,2,0,71,4,0,0,0,179,0,0,2,57,97,66,0,0,2,0,2,6,0,0,0,169,0,0,49,30,113,71,0,0,1,163,41,5,0,0,0,230,0,0,2,20,106,193,108,186,169,255,0,8,0,0,0,0,0,0,27,57,200,255,255,240,6,5,0,5,0,0,12,0,0,0,33,65,177,65,0,0,0,0,0,0,0,133,0,0,0,0,33,164,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,43,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,2,21,0,0,0,1,1,0,0,0,1,1,0,0,0,0,9,3,6,0,0,0,1,0,0,2,0,3,0,0,0,0,4,15,7,0,0,0,255,151,186,255,5,2,0,0,0,0,19,7,0,255,0,0,0,3,0,3,3,179,0,0,0,0,5,49,0,0,0,0,146,164,52,5,3,4,184,0,0,0,9,4,0,0,51,63,62,118,116,130,5,4,0,0,0,0,9,12,0,80,118,200,120,0,0,1,0,4,0,1,0,0,3,7,130,22,224,0,0,0,2,5,4,4,0,0,0,0,18,0,93,42,203,0,2,0,1,5,5,4,0,0,0,0,4,1,9,29,239,165,212,255,255,255,1,0,255,0,0,0,47,9,22,122,78,148,246,56,0,0,0,250,0,0,0,0,29,108,27,255,108,0,1,4,0,0,255,3,0,0,0,0,127,22,184,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,253,142,244,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,18,2,33,0,0,0,0,0,0,10,0,0,0,0,0,0,52,0,0,0,0,255,0,0,0,0,255,0,0,0,0,0,4,4,16,54,0,0,0,1,0,4,0,0,2,0,0,0,0,3,0,0,52,219,170,2,11,2,0,0,0,0,0,0,3,4,0,255,245,195,255,255,24,11,0,0,0,0,0,0,12,202,202,99,103,0,7,0,6,6,0,0,0,0,0,0,1,116,59,194,0,1,5,0,11,4,0,0,0,0,0,0,25,163,45,71,0,0,2,65,8,0,0,0,0,0,0,0,64,23,33,156,73,241,166,169,6,2,0,0,0,15,0,0,27,16,59,190,134,195,0,3,9,0,0,0,44,0,0,0,255,16,107,156,75,0,0,0,0,2,0,4,0,0,0,0,29,253,227,0,0,0,0,0,0,0,254,0,0,0,0,0,19,59,255,252,0,0,0,51,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,12,7,21,0,0,0,0,0,4,2,0,0,0,0,0,0,17,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,14,5,14,0,0,45,157,1,0,1,255,0,0,0,0,0,8,3,0,255,0,2,0,0,3,4,0,0,255,0,0,0,2,4,0,0,11,127,142,255,3,3,0,0,0,48,0,0,5,13,0,151,248,115,62,119,117,8,0,0,0,0,0,0,254,14,151,255,255,80,27,3,8,6,0,0,0,0,0,0,12,0,26,73,54,0,0,7,27,4,0,0,0,0,0,0,4,212,16,229,150,2,0,1,151,8,0,0,0,0,0,0,9,26,62,195,112,104,162,94,15,4,0,0,0,1,0,0,25,26,26,151,138,220,6,0,1,0,0,0,254,0,0,0,221,26,101,64,0,0,0,0,36,14,0,254,0,0,0,0,26,135,175,1,0,0,0,0,0,0,0,0,0,0,0,0,32,28,4,252,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,11,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,28,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,255,8,0,8,8,255,0,0,0,0,0,28,28,0,255,0,0,0,8,8,8,0,0,255,0,0,0,11,11,0,52,145,255,255,0,8,8,0,0,0,255,0,0,28,52,104,104,255,104,255,8,8,8,0,0,0,0,0,0,255,104,255,47,1,0,0,8,0,8,0,0,0,0,0,0,11,52,255,47,0,8,1,0,8,0,0,0,0,0,0,0,255,104,255,145,1,1,1,145,47,8,0,0,0,0,0,0,28,52,145,255,47,255,104,0,8,1,0,0,0,255,0,0,52,28,47,145,104,255,8,8,8,0,0,0,0,0,0,0,255,255,47,255,0,0,0,0,8,0,0,0,0,0,0,0,52,255,145,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,255,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,15,1,11,0,0,0,0,5,0,1,0,0,0,0,0,0,6,10,15,0,0,0,0,3,0,0,1,0,0,0,0,0,5,7,1,0,0,246,49,1,9,255,0,0,0,0,0,0,20,13,0,40,1,0,0,0,0,9,4,0,0,0,0,0,5,5,0,0,113,76,147,1,9,1,6,0,0,0,0,0,15,27,0,112,170,61,255,255,9,1,6,0,0,228,0,0,15,68,160,54,155,0,1,0,2,1,1,0,0,50,0,0,15,147,38,255,0,0,6,7,0,26,4,0,0,43,0,0,20,149,29,214,0,9,0,13,38,6,15,0,0,253,0,0,135,30,51,160,247,237,61,59,0,1,6,0,0,0,0,0,2,15,51,130,113,237,1,0,0,0,1,0,66,0,0,0,29,29,214,55,36,0,0,0,1,0,0,203,0,0,0,0,29,84,255,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,255,0,0,15,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,6,0,15,0,0,0,2,0,0,2,0,0,0,0,0,0,6,17,37,0,0,0,0,7,0,33,0,0,0,0,0,0,11,0,0,0,0,0,254,0,1,6,255,0,0,0,0,0,15,2,0,147,0,5,4,4,0,0,0,0,255,0,0,0,11,0,5,0,0,78,222,149,53,7,0,0,0,255,0,0,8,6,0,1,169,187,41,73,255,255,0,0,0,0,0,0,255,3,0,32,133,141,2,5,7,7,0,0,0,0,0,0,3,0,110,30,168,4,1,7,5,18,0,0,0,0,0,0,1,0,16,28,185,36,2,7,36,0,0,0,0,0,0,0,3,17,50,165,154,238,213,221,110,7,0,0,0,0,0,0,41,86,41,105,225,255,164,3,7,0,0,0,255,0,0,0,153,27,114,127,1,0,0,6,0,0,0,255,0,0,0,0,20,36,84,0,0,0,0,0,3,0,0,0,0,0,0,0,28,28,6,252,0,3,2,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,0,0,12,0,0,0,0,0,0,0,4,9,53,0,0,0,255,120,173,255,10,0,0,0,0,0,2,14,20,255,0,0,0,2,0,2,2,26,0,0,0,0,11,6,0,0,0,183,110,67,153,9,1,0,0,0,0,0,6,13,0,0,123,58,33,89,106,106,2,0,0,0,0,0,8,2,7,181,67,153,0,0,1,0,7,0,0,234,0,0,17,6,131,33,201,12,0,1,0,6,0,0,0,51,0,0,6,36,31,52,113,67,0,1,6,153,0,0,0,0,0,0,6,156,17,56,118,118,102,180,178,3,0,0,255,0,0,0,23,14,33,189,89,255,255,2,0,0,8,0,0,0,0,0,27,19,195,145,125,0,0,0,0,0,39,0,0,0,0,0,11,22,195,79,0,0,0,0,0,31,3,0,0,0,0,0,33,43,210,249,80,210,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,17,4,13,0,0,0,0,2,0,0,0,0,0,0,0,0,9,12,9,0,0,0,5,0,9,2,0,0,0,0,0,0,13,5,9,2,0,240,153,0,41,255,0,0,0,0,0,0,13,2,0,5,0,0,0,2,1,9,0,163,0,0,0,0,4,67,0,195,199,220,199,0,0,6,0,0,16,0,0,0,16,25,100,216,255,169,117,246,1,9,0,0,0,0,0,0,25,199,199,191,199,0,0,0,1,0,0,0,0,255,0,0,32,98,255,143,0,0,0,10,4,5,0,0,0,255,0,0,156,50,142,123,5,0,1,202,56,0,0,0,0,0,0,0,25,35,199,255,142,255,90,90,1,9,0,0,0,0,0,0,47,55,57,135,130,208,0,2,9,0,0,0,0,0,0,0,90,72,9,96,0,0,0,1,31,0,0,0,0,0,0,0,13,34,142,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,255,11,0,200,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,16,10,30,0,0,0,5,0,0,0,2,0,0,0,0,0,11,3,4,0,0,0,1,0,0,2,0,0,0,0,0,0,14,14,10,0,0,233,219,44,237,154,1,0,0,0,0,0,6,3,32,0,0,0,0,0,5,0,1,254,0,0,0,0,24,255,1,32,159,149,242,245,0,1,3,0,255,0,0,0,255,11,254,128,100,51,51,255,9,1,4,0,0,0,0,0,16,49,116,255,149,0,7,0,4,7,3,0,0,0,0,0,12,242,238,149,0,0,0,0,2,5,8,0,0,0,0,0,75,51,64,149,0,1,0,215,149,1,0,0,0,0,0,0,27,33,134,98,255,205,190,57,0,1,7,0,255,0,0,0,30,57,150,123,211,70,0,0,1,1,0,0,0,0,0,0,19,123,72,255,1,0,0,0,0,0,0,0,0,0,0,0,24,43,169,0,1,0,0,0,0,239,0,0,0,0,0,0,0,0,0,255,55,105,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,8,15,5,0,0,0,0,11,0,0,0,0,0,0,0,0,14,9,0,0,0,1,0,0,11,0,0,0,0,0,0,0,3,7,0,0,0,229,7,7,0,0,0,255,0,0,0,0,29,1,0,61,0,0,10,50,1,0,0,0,0,0,0,0,15,19,0,27,230,56,0,11,11,0,0,0,0,0,0,0,30,6,16,131,116,255,255,144,11,0,0,0,0,0,0,0,255,118,189,55,7,7,4,11,11,0,0,0,0,0,255,0,15,97,55,241,0,1,1,11,7,0,0,0,0,0,255,0,5,37,213,12,10,0,1,0,1,0,0,0,0,0,0,0,18,26,86,255,255,116,116,186,0,0,0,0,0,0,0,0,51,18,112,171,131,134,7,7,0,0,0,0,0,0,0,0,236,53,176,61,0,0,0,0,0,0,0,0,228,0,0,0,29,255,72,0,1,0,11,56,50,0,0,0,0,0,0,0,39,141,69,1,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,1,2,24,0,0,0,2,2,0,0,0,0,0,0,0,0,4,4,22,0,0,0,0,0,1,1,0,0,0,0,0,0,15,4,9,0,0,142,171,0,0,246,0,0,0,0,0,0,16,2,8,240,0,0,0,0,6,5,0,0,0,0,0,0,32,3,1,0,213,189,105,0,32,5,0,0,0,0,0,0,0,15,2,45,168,112,255,255,201,9,0,0,0,255,0,0,10,146,238,142,214,1,2,5,2,37,0,0,0,12,0,0,32,255,57,221,0,1,0,0,0,9,0,0,0,38,0,0,89,24,85,255,0,0,0,9,9,6,0,0,0,241,0,0,15,24,248,131,221,195,89,188,5,5,0,0,0,0,0,0,24,15,115,108,160,188,0,9,37,0,0,0,0,0,0,0,32,32,69,90,2,0,0,0,9,0,0,11,0,0,0,0,32,89,120,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,255,0,0,95,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,19,0,0,0,0,0,0,3,0,0,0,0,0,0,12,24,0,0,0,255,0,2,0,2,253,0,0,0,0,0,4,3,0,32,0,0,0,0,7,0,0,0,2,0,0,0,2,4,0,0,95,255,139,139,0,2,0,0,0,0,0,0,12,4,0,54,54,246,110,110,255,54,0,0,0,0,0,0,4,41,63,110,106,2,3,2,31,4,0,0,0,0,0,0,6,99,54,228,0,6,0,0,7,2,0,0,0,0,0,0,25,137,54,63,6,0,0,6,0,8,0,0,0,0,0,0,30,12,25,106,139,190,110,142,3,29,0,0,0,87,0,0,52,25,110,139,112,255,7,7,1,9,0,0,2,0,0,0,255,25,139,3,0,0,0,0,0,2,0,0,0,0,0,0,34,254,210,0,0,0,0,0,0,0,255,0,0,0,0,0,13,239,0,255,0,0,0,17,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
